date,tweeting_user,mentioned_user
2015-03-26 19:26:44,leinsterrugby,glasgowwarriors
2015-03-26 20:38:31,dragonsrugby,cardiff_blues
2015-03-27 07:53:54,edinburghrugby,scarlets_rugby
2015-03-27 10:24:41,benettonrugby,dragonsrugby
2015-03-27 10:44:06,munsterrugby,connachtrugby
2015-03-27 12:12:57,zebrerugby,ospreys
2015-03-27 12:38:59,zebrerugby,ospreys
2015-03-27 14:20:39,leinsterrugby,glasgowwarriors
2015-03-27 16:23:18,leinsterrugby,glasgowwarriors
2015-03-27 17:24:50,ulsterrugby,cardiff_blues
2015-03-27 17:32:15,leinsterrugby,glasgowwarriors
2015-03-27 17:54:30,leinsterrugby,glasgowwarriors
2015-03-27 18:01:15,leinsterrugby,glasgowwarriors
2015-03-27 18:09:14,leinsterrugby,glasgowwarriors
2015-03-27 18:12:46,ulsterrugby,cardiff_blues
2015-03-27 18:37:59,leinsterrugby,glasgowwarriors
2015-03-27 19:05:54,cardiff_blues,ulsterrugby
2015-03-27 19:09:43,cardiff_blues,ulsterrugby
2015-03-27 19:14:54,ulsterrugby,cardiff_blues
2015-03-27 19:33:23,ulsterrugby,cardiff_blues
2015-03-27 19:33:54,leinsterrugby,glasgowwarriors
2015-03-27 19:58:57,ulsterrugby,cardiff_blues
2015-03-27 20:09:05,cardiff_blues,ulsterrugby
2015-03-27 20:23:32,ulsterrugby,cardiff_blues
2015-03-27 20:31:08,leinsterrugby,glasgowwarriors
2015-03-27 20:36:51,ulsterrugby,cardiff_blues
2015-03-27 21:30:04,ulsterrugby,cardiff_blues
2015-03-27 21:34:07,ulsterrugby,cardiff_blues
2015-03-28 01:07:38,leinsterrugby,ulsterrugby
2015-03-28 07:17:18,ulsterrugby,leinsterrugby
2015-03-28 08:01:09,ospreys,zebrerugby
2015-03-28 09:31:50,munsterrugby,connachtrugby
2015-03-28 09:51:38,zebrerugby,ospreys
2015-03-28 10:40:08,dragonsrugby,cardiff_blues
2015-03-28 12:58:39,scarlets_rugby,edinburghrugby
2015-03-28 14:45:33,scarlets_rugby,edinburghrugby
2015-03-28 14:55:07,scarlets_rugby,edinburghrugby
2015-03-28 14:57:48,scarlets_rugby,edinburghrugby
2015-03-28 14:58:04,ospreys,cardiff_blues
2015-03-28 15:03:23,scarlets_rugby,edinburghrugby
2015-03-28 15:08:38,scarlets_rugby,edinburghrugby
2015-03-28 15:20:43,scarlets_rugby,edinburghrugby
2015-03-28 15:26:28,scarlets_rugby,edinburghrugby
2015-03-28 15:27:31,scarlets_rugby,edinburghrugby
2015-03-28 15:52:47,scarlets_rugby,edinburghrugby
2015-03-28 16:06:58,scarlets_rugby,edinburghrugby
2015-03-28 16:23:00,scarlets_rugby,edinburghrugby
2015-03-28 16:34:59,scarlets_rugby,edinburghrugby
2015-03-28 18:43:51,zebrerugby,ospreys
2015-03-28 19:04:10,zebrerugby,ospreys
2015-03-28 19:10:00,benettonrugby,dragonsrugby
2015-03-28 19:14:46,zebrerugby,ospreys
2015-03-28 19:21:05,zebrerugby,ospreys
2015-03-28 19:30:26,zebrerugby,ospreys
2015-03-28 19:34:17,zebrerugby,ospreys
2015-03-28 19:35:16,zebrerugby,ospreys
2015-03-28 19:41:54,zebrerugby,ospreys
2015-03-28 19:52:56,zebrerugby,ospreys
2015-03-28 20:04:15,zebrerugby,ospreys
2015-03-28 20:24:37,dragonsrugby,benettonrugby
2015-03-28 20:51:48,zebrerugby,ospreys
2015-03-28 21:05:09,zebrerugby,ospreys
2015-03-28 21:09:17,zebrerugby,ospreys
2015-03-28 21:11:02,zebrerugby,ospreys
2015-03-28 21:22:10,zebrerugby,ospreys
2015-03-28 21:25:04,zebrerugby,ospreys
2015-03-28 23:33:20,edinburghrugby,scarlets_rugby
2015-03-29 00:39:12,ospreys,glasgowwarriors
2015-03-29 08:11:12,scarlets_rugby,cardiff_blues
2015-03-29 17:17:50,benettonrugby,ospreys
2015-03-29 17:20:08,benettonrugby,ospreys
2015-03-30 08:40:04,cardiff_blues,dragonsrugby
2015-03-30 08:48:01,zebrerugby,ospreys
2015-03-30 10:43:27,cardiff_blues,dragonsrugby
2015-03-30 14:19:11,dragonsrugby,cardiff_blues
2015-03-30 18:24:19,dragonsrugby,cardiff_blues
2015-03-30 18:41:15,connachtrugby,leinsterrugby
2015-03-30 19:28:50,dragonsrugby,cardiff_blues
2015-03-31 12:31:14,zebrerugby,scarlets_rugby
2015-03-31 14:58:53,dragonsrugby,cardiff_blues
2015-03-31 15:00:38,dragonsrugby,cardiff_blues
2015-03-31 15:22:07,scarlets_rugby,cardiff_blues
2015-03-31 19:55:12,cardiff_blues,dragonsrugby
2015-04-01 07:48:38,ospreys,cardiff_blues
2015-04-01 09:38:29,dragonsrugby,cardiff_blues
2015-04-01 12:09:08,connachtrugby,zebrerugby
2015-04-01 12:11:39,edinburghrugby,dragonsrugby
2015-04-01 12:18:06,zebrerugby,connachtrugby
2015-04-01 12:19:05,cardiff_blues,scarlets_rugby
2015-04-01 12:33:48,ospreys,glasgowwarriors
2015-04-01 12:36:08,ospreys,glasgowwarriors
2015-04-01 12:47:29,scarlets_rugby,cardiff_blues
2015-04-01 12:48:37,scarlets_rugby,cardiff_blues
2015-04-01 12:58:01,scarlets_rugby,cardiff_blues
2015-04-01 13:16:33,leinsterrugby,benettonrugby
2015-04-01 13:19:36,ulsterrugby,munsterrugby
2015-04-01 15:00:22,zebrerugby,connachtrugby
2015-04-01 15:26:54,zebrerugby,connachtrugby
2015-04-01 19:14:46,dragonsrugby,cardiff_blues
2015-04-02 07:20:22,scarlets_rugby,cardiff_blues
2015-04-02 07:21:25,scarlets_rugby,cardiff_blues
2015-04-02 07:29:48,scarlets_rugby,zebrerugby
2015-04-02 08:49:18,scarlets_rugby,cardiff_blues
2015-04-02 09:20:00,edinburghrugby,dragonsrugby
2015-04-02 10:58:10,scarlets_rugby,cardiff_blues
2015-04-02 10:59:05,scarlets_rugby,cardiff_blues
2015-04-02 12:36:22,dragonsrugby,cardiff_blues
2015-04-02 14:45:38,ospreys,glasgowwarriors
2015-04-02 16:47:22,zebrerugby,benettonrugby
2015-04-02 17:05:27,cardiff_blues,dragonsrugby
2015-04-02 17:19:59,dragonsrugby,cardiff_blues
2015-04-02 21:20:10,dragonsrugby,cardiff_blues
2015-04-03 10:12:52,dragonsrugby,cardiff_blues
2015-04-03 16:13:56,zebrerugby,scarlets_rugby
2015-04-03 17:06:42,cardiff_blues,dragonsrugby
2015-04-03 19:15:10,leinsterrugby,connachtrugby
2015-04-04 07:46:15,dragonsrugby,cardiff_blues
2015-04-04 09:52:55,scarlets_rugby,cardiff_blues
2015-04-04 09:52:55,scarlets_rugby,dragonsrugby
2015-04-04 10:52:32,dragonsrugby,cardiff_blues
2015-04-04 11:55:58,dragonsrugby,cardiff_blues
2015-04-04 12:29:18,cardiff_blues,dragonsrugby
2015-04-04 12:32:20,cardiff_blues,dragonsrugby
2015-04-04 13:12:07,dragonsrugby,cardiff_blues
2015-04-04 13:37:52,cardiff_blues,dragonsrugby
2015-04-04 13:37:52,cardiff_blues,edinburghrugby
2015-04-04 15:40:20,dragonsrugby,cardiff_blues
2015-04-04 21:15:27,leinsterrugby,munsterrugby
2015-04-05 10:19:34,dragonsrugby,cardiff_blues
2015-04-05 10:19:37,dragonsrugby,cardiff_blues
2015-04-05 10:21:56,dragonsrugby,cardiff_blues
2015-04-05 19:44:34,dragonsrugby,edinburghrugby
2015-04-05 19:47:05,dragonsrugby,edinburghrugby
2015-04-06 09:23:06,zebrerugby,scarlets_rugby
2015-04-06 12:46:57,benettonrugby,zebrerugby
2015-04-06 15:46:58,scarlets_rugby,connachtrugby
2015-04-07 09:56:37,edinburghrugby,munsterrugby
2015-04-07 09:57:16,edinburghrugby,glasgowwarriors
2015-04-07 10:09:08,dragonsrugby,leinsterrugby
2015-04-07 10:09:08,dragonsrugby,edinburghrugby
2015-04-07 11:52:00,zebrerugby,scarlets_rugby
2015-04-07 12:26:22,benettonrugby,ospreys
2015-04-07 12:27:31,leinsterrugby,dragonsrugby
2015-04-07 13:11:35,zebrerugby,scarlets_rugby
2015-04-07 13:33:42,edinburghrugby,dragonsrugby
2015-04-07 13:39:41,zebrerugby,scarlets_rugby
2015-04-07 15:25:48,ospreys,glasgowwarriors
2015-04-07 18:38:41,edinburghrugby,dragonsrugby
2015-04-07 19:28:17,edinburghrugby,dragonsrugby
2015-04-08 09:48:48,zebrerugby,scarlets_rugby
2015-04-08 10:05:07,scarlets_rugby,cardiff_blues
2015-04-08 10:05:08,scarlets_rugby,cardiff_blues
2015-04-08 11:28:17,edinburghrugby,dragonsrugby
2015-04-08 13:01:16,edinburghrugby,glasgowwarriors
2015-04-08 13:54:40,ospreys,benettonrugby
2015-04-08 14:07:08,scarlets_rugby,cardiff_blues
2015-04-08 14:07:09,scarlets_rugby,cardiff_blues
2015-04-08 14:11:35,dragonsrugby,leinsterrugby
2015-04-08 15:04:39,benettonrugby,ospreys
2015-04-08 17:02:16,ospreys,benettonrugby
2015-04-08 19:50:09,leinsterrugby,dragonsrugby
2015-04-08 19:58:16,scarlets_rugby,connachtrugby
2015-04-09 06:40:56,dragonsrugby,leinsterrugby
2015-04-09 06:40:56,dragonsrugby,edinburghrugby
2015-04-09 06:58:12,edinburghrugby,dragonsrugby
2015-04-09 09:26:52,dragonsrugby,leinsterrugby
2015-04-09 11:02:01,benettonrugby,ospreys
2015-04-09 11:29:48,connachtrugby,leinsterrugby
2015-04-09 11:46:21,benettonrugby,glasgowwarriors
2015-04-09 11:58:34,ospreys,benettonrugby
2015-04-09 12:22:10,scarlets_rugby,zebrerugby
2015-04-09 12:23:04,scarlets_rugby,zebrerugby
2015-04-09 14:09:05,ospreys,benettonrugby
2015-04-09 14:18:33,edinburghrugby,dragonsrugby
2015-04-09 15:21:02,dragonsrugby,edinburghrugby
2015-04-09 15:23:10,edinburghrugby,dragonsrugby
2015-04-09 16:28:51,edinburghrugby,dragonsrugby
2015-04-09 16:29:15,edinburghrugby,dragonsrugby
2015-04-09 16:55:56,zebrerugby,scarlets_rugby
2015-04-10 07:10:26,scarlets_rugby,zebrerugby
2015-04-10 07:11:48,scarlets_rugby,zebrerugby
2015-04-10 09:57:16,dragonsrugby,edinburghrugby
2015-04-10 10:50:57,ulsterrugby,munsterrugby
2015-04-10 11:37:02,edinburghrugby,dragonsrugby
2015-04-10 12:00:11,leinsterrugby,dragonsrugby
2015-04-10 12:04:12,zebrerugby,scarlets_rugby
2015-04-10 12:06:51,edinburghrugby,glasgowwarriors
2015-04-10 12:08:57,zebrerugby,scarlets_rugby
2015-04-10 12:10:18,connachtrugby,ulsterrugby
2015-04-10 12:36:56,edinburghrugby,dragonsrugby
2015-04-10 12:46:36,ospreys,benettonrugby
2015-04-10 15:40:32,connachtrugby,ulsterrugby
2015-04-10 17:05:33,edinburghrugby,dragonsrugby
2015-04-10 18:46:48,cardiff_blues,glasgowwarriors
2015-04-10 19:34:18,cardiff_blues,glasgowwarriors
2015-04-10 19:40:19,cardiff_blues,glasgowwarriors
2015-04-10 19:56:46,cardiff_blues,glasgowwarriors
2015-04-10 20:23:35,cardiff_blues,glasgowwarriors
2015-04-10 20:44:18,edinburghrugby,glasgowwarriors
2015-04-10 22:08:14,leinsterrugby,dragonsrugby
2015-04-10 23:49:32,ospreys,glasgowwarriors
2015-04-11 00:25:07,benettonrugby,ospreys
2015-04-11 00:35:44,ospreys,benettonrugby
2015-04-11 09:15:52,edinburghrugby,glasgowwarriors
2015-04-11 09:16:51,edinburghrugby,munsterrugby
2015-04-11 09:17:05,edinburghrugby,munsterrugby
2015-04-11 09:17:23,edinburghrugby,munsterrugby
2015-04-11 11:23:31,edinburghrugby,glasgowwarriors
2015-04-11 11:26:54,edinburghrugby,glasgowwarriors
2015-04-11 11:29:24,edinburghrugby,munsterrugby
2015-04-11 11:29:29,edinburghrugby,munsterrugby
2015-04-11 11:40:38,edinburghrugby,glasgowwarriors
2015-04-11 13:49:41,ulsterrugby,connachtrugby
2015-04-11 13:54:04,edinburghrugby,munsterrugby
2015-04-11 14:23:07,scarlets_rugby,zebrerugby
2015-04-11 14:24:37,scarlets_rugby,zebrerugby
2015-04-11 14:43:13,zebrerugby,scarlets_rugby
2015-04-11 14:44:59,zebrerugby,scarlets_rugby
2015-04-11 14:56:03,scarlets_rugby,zebrerugby
2015-04-11 14:59:42,zebrerugby,scarlets_rugby
2015-04-11 14:59:47,ulsterrugby,connachtrugby
2015-04-11 14:59:59,scarlets_rugby,zebrerugby
2015-04-11 15:04:27,zebrerugby,scarlets_rugby
2015-04-11 15:07:22,zebrerugby,scarlets_rugby
2015-04-11 15:08:22,scarlets_rugby,zebrerugby
2015-04-11 15:09:45,zebrerugby,scarlets_rugby
2015-04-11 15:10:20,edinburghrugby,munsterrugby
2015-04-11 15:10:43,scarlets_rugby,zebrerugby
2015-04-11 15:14:02,scarlets_rugby,zebrerugby
2015-04-11 15:19:28,scarlets_rugby,zebrerugby
2015-04-11 15:22:35,zebrerugby,scarlets_rugby
2015-04-11 15:23:11,scarlets_rugby,zebrerugby
2015-04-11 15:26:37,scarlets_rugby,zebrerugby
2015-04-11 15:34:42,scarlets_rugby,zebrerugby
2015-04-11 15:40:44,scarlets_rugby,zebrerugby
2015-04-11 15:41:26,scarlets_rugby,zebrerugby
2015-04-11 15:41:30,zebrerugby,scarlets_rugby
2015-04-11 15:42:32,scarlets_rugby,zebrerugby
2015-04-11 15:47:44,scarlets_rugby,zebrerugby
2015-04-11 15:57:29,zebrerugby,scarlets_rugby
2015-04-11 16:05:03,scarlets_rugby,zebrerugby
2015-04-11 16:05:57,scarlets_rugby,zebrerugby
2015-04-11 16:11:43,scarlets_rugby,zebrerugby
2015-04-11 16:15:47,scarlets_rugby,zebrerugby
2015-04-11 16:22:57,zebrerugby,scarlets_rugby
2015-04-11 16:27:36,zebrerugby,scarlets_rugby
2015-04-11 16:31:56,scarlets_rugby,zebrerugby
2015-04-11 16:34:21,scarlets_rugby,zebrerugby
2015-04-11 16:35:25,scarlets_rugby,zebrerugby
2015-04-11 16:40:17,scarlets_rugby,zebrerugby
2015-04-11 16:43:57,scarlets_rugby,zebrerugby
2015-04-11 16:48:11,zebrerugby,scarlets_rugby
2015-04-11 16:48:36,scarlets_rugby,zebrerugby
2015-04-11 16:51:52,scarlets_rugby,zebrerugby
2015-04-11 16:54:26,zebrerugby,scarlets_rugby
2015-04-11 17:32:05,scarlets_rugby,zebrerugby
2015-04-11 18:16:32,zebrerugby,scarlets_rugby
2015-04-11 18:51:46,munsterrugby,edinburghrugby
2015-04-11 19:03:20,ospreys,glasgowwarriors
2015-04-11 19:39:24,edinburghrugby,munsterrugby
2015-04-11 21:27:52,munsterrugby,edinburghrugby
2015-04-12 10:58:53,dragonsrugby,leinsterrugby
2015-04-12 10:59:11,dragonsrugby,leinsterrugby
2015-04-12 10:59:29,dragonsrugby,leinsterrugby
2015-04-12 11:01:48,dragonsrugby,leinsterrugby
2015-04-12 11:57:42,leinsterrugby,dragonsrugby
2015-04-12 13:02:19,scarlets_rugby,cardiff_blues
2015-04-12 14:01:15,ospreys,glasgowwarriors
2015-04-12 14:54:17,ulsterrugby,munsterrugby
2015-04-12 18:47:33,dragonsrugby,leinsterrugby
2015-04-12 18:47:33,dragonsrugby,edinburghrugby
2015-04-12 18:48:22,dragonsrugby,edinburghrugby
2015-04-12 19:06:12,edinburghrugby,leinsterrugby
2015-04-12 19:06:12,edinburghrugby,dragonsrugby
2015-04-12 19:06:19,ospreys,dragonsrugby
2015-04-12 19:06:49,ospreys,dragonsrugby
2015-04-12 19:06:49,ospreys,dragonsrugby
2015-04-12 19:06:49,ospreys,dragonsrugby
2015-04-12 19:06:59,ospreys,leinsterrugby
2015-04-12 19:06:59,ospreys,dragonsrugby
2015-04-12 19:07:22,ospreys,dragonsrugby
2015-04-12 19:07:35,ospreys,dragonsrugby
2015-04-12 19:07:47,ospreys,dragonsrugby
2015-04-12 19:19:55,ulsterrugby,leinsterrugby
2015-04-12 19:19:55,ulsterrugby,dragonsrugby
2015-04-12 20:11:32,dragonsrugby,leinsterrugby
2015-04-12 21:06:37,ulsterrugby,glasgowwarriors
2015-04-13 10:25:58,zebrerugby,scarlets_rugby
2015-04-13 10:30:44,zebrerugby,scarlets_rugby
2015-04-13 10:39:56,scarlets_rugby,zebrerugby
2015-04-13 10:40:30,zebrerugby,scarlets_rugby
2015-04-13 11:05:21,scarlets_rugby,dragonsrugby
2015-04-13 11:05:55,scarlets_rugby,dragonsrugby
2015-04-13 11:10:06,scarlets_rugby,cardiff_blues
2015-04-13 11:11:04,scarlets_rugby,cardiff_blues
2015-04-13 11:53:24,zebrerugby,scarlets_rugby
2015-04-13 14:06:39,dragonsrugby,edinburghrugby
2015-04-13 17:20:36,connachtrugby,glasgowwarriors
2015-04-13 19:25:21,edinburghrugby,dragonsrugby
2015-04-14 12:11:38,edinburghrugby,dragonsrugby
2015-04-14 15:27:37,edinburghrugby,dragonsrugby
2015-04-14 17:50:46,edinburghrugby,dragonsrugby
2015-04-14 18:27:28,edinburghrugby,dragonsrugby
2015-04-14 21:41:39,edinburghrugby,glasgowwarriors
2015-04-15 08:29:26,edinburghrugby,dragonsrugby
2015-04-15 08:29:32,edinburghrugby,dragonsrugby
2015-04-15 09:42:40,dragonsrugby,edinburghrugby
2015-04-15 10:21:12,dragonsrugby,cardiff_blues
2015-04-15 10:21:12,dragonsrugby,ospreys
2015-04-15 10:21:12,dragonsrugby,scarlets_rugby
2015-04-15 10:21:51,dragonsrugby,edinburghrugby
2015-04-15 12:41:45,edinburghrugby,dragonsrugby
2015-04-15 12:51:19,leinsterrugby,ulsterrugby
2015-04-15 12:51:46,edinburghrugby,dragonsrugby
2015-04-15 13:58:04,dragonsrugby,edinburghrugby
2015-04-15 14:00:49,dragonsrugby,edinburghrugby
2015-04-15 17:54:46,ospreys,glasgowwarriors
2015-04-15 19:26:00,ospreys,glasgowwarriors
2015-04-15 22:09:37,edinburghrugby,dragonsrugby
2015-04-15 23:24:12,edinburghrugby,glasgowwarriors
2015-04-15 23:24:12,edinburghrugby,dragonsrugby
2015-04-15 23:24:25,edinburghrugby,glasgowwarriors
2015-04-15 23:24:25,edinburghrugby,dragonsrugby
2015-04-16 11:58:44,dragonsrugby,edinburghrugby
2015-04-16 12:05:19,dragonsrugby,edinburghrugby
2015-04-16 15:22:57,edinburghrugby,dragonsrugby
2015-04-16 15:23:05,edinburghrugby,dragonsrugby
2015-04-16 15:23:13,edinburghrugby,dragonsrugby
2015-04-16 15:23:22,edinburghrugby,dragonsrugby
2015-04-16 15:28:31,edinburghrugby,dragonsrugby
2015-04-16 15:46:46,edinburghrugby,dragonsrugby
2015-04-16 16:28:37,dragonsrugby,cardiff_blues
2015-04-16 18:48:35,munsterrugby,ulsterrugby
2015-04-16 19:35:27,leinsterrugby,connachtrugby
2015-04-16 19:36:07,leinsterrugby,munsterrugby
2015-04-16 19:36:07,leinsterrugby,ulsterrugby
2015-04-16 22:20:01,dragonsrugby,edinburghrugby
2015-04-17 07:46:41,dragonsrugby,edinburghrugby
2015-04-17 08:16:19,edinburghrugby,dragonsrugby
2015-04-17 08:30:26,edinburghrugby,dragonsrugby
2015-04-17 08:32:12,edinburghrugby,glasgowwarriors
2015-04-17 09:09:00,ulsterrugby,munsterrugby
2015-04-17 09:09:00,ulsterrugby,connachtrugby
2015-04-17 09:36:50,ulsterrugby,leinsterrugby
2015-04-17 09:36:50,ulsterrugby,munsterrugby
2015-04-17 12:09:04,edinburghrugby,glasgowwarriors
2015-04-17 12:09:44,edinburghrugby,dragonsrugby
2015-04-17 12:34:04,edinburghrugby,dragonsrugby
2015-04-17 12:40:15,edinburghrugby,glasgowwarriors
2015-04-17 12:40:54,dragonsrugby,edinburghrugby
2015-04-17 13:10:18,edinburghrugby,glasgowwarriors
2015-04-17 14:00:45,edinburghrugby,glasgowwarriors
2015-04-17 14:00:45,edinburghrugby,dragonsrugby
2015-04-17 14:01:16,edinburghrugby,glasgowwarriors
2015-04-17 14:01:16,edinburghrugby,dragonsrugby
2015-04-17 14:02:26,edinburghrugby,glasgowwarriors
2015-04-17 14:21:40,edinburghrugby,glasgowwarriors
2015-04-17 14:23:37,edinburghrugby,glasgowwarriors
2015-04-17 14:23:37,edinburghrugby,dragonsrugby
2015-04-17 14:57:31,scarlets_rugby,dragonsrugby
2015-04-17 14:59:47,dragonsrugby,edinburghrugby
2015-04-17 15:00:15,dragonsrugby,scarlets_rugby
2015-04-17 15:42:10,edinburghrugby,dragonsrugby
2015-04-17 16:01:38,edinburghrugby,glasgowwarriors
2015-04-17 16:18:12,edinburghrugby,glasgowwarriors
2015-04-17 16:23:58,edinburghrugby,dragonsrugby
2015-04-17 17:30:22,cardiff_blues,dragonsrugby
2015-04-17 18:00:25,edinburghrugby,dragonsrugby
2015-04-17 18:56:25,edinburghrugby,dragonsrugby
2015-04-17 19:07:05,dragonsrugby,edinburghrugby
2015-04-17 19:28:25,edinburghrugby,glasgowwarriors
2015-04-17 19:28:40,edinburghrugby,dragonsrugby
2015-04-17 19:29:45,edinburghrugby,dragonsrugby
2015-04-17 19:31:04,ospreys,dragonsrugby
2015-04-17 19:31:05,edinburghrugby,dragonsrugby
2015-04-17 19:31:17,edinburghrugby,dragonsrugby
2015-04-17 19:39:09,dragonsrugby,edinburghrugby
2015-04-18 11:22:17,edinburghrugby,dragonsrugby
2015-04-19 10:00:04,leinsterrugby,munsterrugby
2015-04-19 10:08:05,munsterrugby,leinsterrugby
2015-04-19 10:09:12,leinsterrugby,munsterrugby
2015-04-19 10:09:50,leinsterrugby,munsterrugby
2015-04-19 10:15:16,ulsterrugby,leinsterrugby
2015-04-19 11:18:56,connachtrugby,leinsterrugby
2015-04-19 18:13:06,edinburghrugby,zebrerugby
2015-04-20 09:06:36,zebrerugby,edinburghrugby
2015-04-20 09:35:17,zebrerugby,edinburghrugby
2015-04-20 09:41:55,connachtrugby,glasgowwarriors
2015-04-20 11:51:35,benettonrugby,zebrerugby
2015-04-20 13:36:06,scarlets_rugby,dragonsrugby
2015-04-20 16:05:23,edinburghrugby,zebrerugby
2015-04-20 16:09:44,zebrerugby,edinburghrugby
2015-04-20 20:20:28,ospreys,connachtrugby
2015-04-21 09:03:09,zebrerugby,edinburghrugby
2015-04-21 13:01:21,benettonrugby,munsterrugby
2015-04-21 13:10:13,zebrerugby,edinburghrugby
2015-04-21 14:52:04,scarlets_rugby,cardiff_blues
2015-04-22 11:43:51,edinburghrugby,zebrerugby
2015-04-22 12:14:07,zebrerugby,edinburghrugby
2015-04-22 12:20:11,ulsterrugby,edinburghrugby
2015-04-22 17:02:10,zebrerugby,edinburghrugby
2015-04-22 22:55:07,ospreys,cardiff_blues
2015-04-22 22:55:44,ospreys,glasgowwarriors
2015-04-23 11:18:05,scarlets_rugby,cardiff_blues
2015-04-23 11:56:08,ulsterrugby,leinsterrugby
2015-04-23 12:00:14,leinsterrugby,ulsterrugby
2015-04-23 12:02:04,zebrerugby,edinburghrugby
2015-04-23 12:18:46,leinsterrugby,ulsterrugby
2015-04-23 12:22:54,zebrerugby,edinburghrugby
2015-04-23 12:24:14,leinsterrugby,ulsterrugby
2015-04-23 13:15:43,ulsterrugby,leinsterrugby
2015-04-23 14:18:27,scarlets_rugby,cardiff_blues
2015-04-23 15:35:19,zebrerugby,edinburghrugby
2015-04-23 15:57:48,ospreys,scarlets_rugby
2015-04-23 15:57:48,ospreys,dragonsrugby
2015-04-23 17:31:23,connachtrugby,glasgowwarriors
2015-04-23 18:53:36,scarlets_rugby,ospreys
2015-04-23 18:53:36,scarlets_rugby,dragonsrugby
2015-04-23 20:41:34,ospreys,glasgowwarriors
2015-04-23 21:37:00,ulsterrugby,connachtrugby
2015-04-23 22:46:41,dragonsrugby,ospreys
2015-04-23 22:46:41,dragonsrugby,scarlets_rugby
2015-04-24 07:28:39,scarlets_rugby,dragonsrugby
2015-04-24 08:57:24,scarlets_rugby,dragonsrugby
2015-04-24 08:59:01,scarlets_rugby,dragonsrugby
2015-04-24 09:14:32,munsterrugby,connachtrugby
2015-04-24 09:26:30,edinburghrugby,zebrerugby
2015-04-24 10:23:03,zebrerugby,edinburghrugby
2015-04-24 10:50:43,zebrerugby,edinburghrugby
2015-04-24 10:50:52,zebrerugby,edinburghrugby
2015-04-24 11:21:06,zebrerugby,edinburghrugby
2015-04-24 11:34:32,ulsterrugby,leinsterrugby
2015-04-24 11:47:44,connachtrugby,glasgowwarriors
2015-04-24 12:00:04,ospreys,cardiff_blues
2015-04-24 12:01:49,scarlets_rugby,dragonsrugby
2015-04-24 12:02:36,scarlets_rugby,dragonsrugby
2015-04-24 12:06:47,ulsterrugby,leinsterrugby
2015-04-24 12:35:17,leinsterrugby,ulsterrugby
2015-04-24 13:28:55,scarlets_rugby,ospreys
2015-04-24 14:26:44,ulsterrugby,leinsterrugby
2015-04-24 16:06:17,edinburghrugby,zebrerugby
2015-04-24 16:06:58,scarlets_rugby,ospreys
2015-04-24 16:06:58,scarlets_rugby,dragonsrugby
2015-04-24 18:48:15,ulsterrugby,leinsterrugby
2015-04-24 18:49:01,ulsterrugby,leinsterrugby
2015-04-24 19:34:15,ulsterrugby,leinsterrugby
2015-04-24 19:36:41,zebrerugby,edinburghrugby
2015-04-24 19:41:44,ulsterrugby,leinsterrugby
2015-04-24 19:42:08,zebrerugby,edinburghrugby
2015-04-24 19:45:11,ulsterrugby,leinsterrugby
2015-04-24 19:50:52,ulsterrugby,leinsterrugby
2015-04-24 19:51:14,ospreys,cardiff_blues
2015-04-24 19:51:14,ospreys,scarlets_rugby
2015-04-24 19:51:14,ospreys,dragonsrugby
2015-04-24 19:53:46,ulsterrugby,leinsterrugby
2015-04-24 19:56:49,zebrerugby,edinburghrugby
2015-04-24 20:01:16,ulsterrugby,leinsterrugby
2015-04-24 20:06:01,dragonsrugby,scarlets_rugby
2015-04-24 20:06:36,ulsterrugby,leinsterrugby
2015-04-24 20:15:55,edinburghrugby,zebrerugby
2015-04-24 20:17:01,ulsterrugby,leinsterrugby
2015-04-24 20:19:39,ulsterrugby,leinsterrugby
2015-04-24 20:19:56,ulsterrugby,leinsterrugby
2015-04-24 20:20:11,ulsterrugby,leinsterrugby
2015-04-24 20:21:30,ulsterrugby,leinsterrugby
2015-04-24 20:41:22,ulsterrugby,leinsterrugby
2015-04-24 20:42:23,edinburghrugby,zebrerugby
2015-04-24 20:44:29,ulsterrugby,leinsterrugby
2015-04-24 21:03:10,ulsterrugby,leinsterrugby
2015-04-24 21:06:08,ulsterrugby,leinsterrugby
2015-04-24 21:10:04,ulsterrugby,leinsterrugby
2015-04-24 21:13:10,zebrerugby,edinburghrugby
2015-04-24 21:14:09,ulsterrugby,leinsterrugby
2015-04-24 21:17:19,ulsterrugby,leinsterrugby
2015-04-24 21:18:06,edinburghrugby,zebrerugby
2015-04-24 21:22:34,leinsterrugby,ulsterrugby
2015-04-24 21:22:56,ulsterrugby,leinsterrugby
2015-04-24 23:06:32,ulsterrugby,leinsterrugby
2015-04-24 23:10:49,ulsterrugby,leinsterrugby
2015-04-25 10:15:59,munsterrugby,benettonrugby
2015-04-25 10:32:12,connachtrugby,glasgowwarriors
2015-04-25 14:45:48,benettonrugby,munsterrugby
2015-04-25 14:46:18,benettonrugby,munsterrugby
2015-04-25 15:02:11,benettonrugby,munsterrugby
2015-04-25 15:23:51,benettonrugby,munsterrugby
2015-04-25 15:29:03,benettonrugby,munsterrugby
2015-04-25 15:53:02,benettonrugby,munsterrugby
2015-04-25 15:58:02,scarlets_rugby,dragonsrugby
2015-04-25 16:09:08,dragonsrugby,scarlets_rugby
2015-04-25 16:22:05,scarlets_rugby,dragonsrugby
